Image,Payload,Kurtosis,Skewness,StdDev,Range,Median,GeomMedian,HjorthMobility,HjorthComplexity
7992.pgm,0.1,-0.7997355529752537,0.5184195612275629,27.252980828616344,255,22.0,0.0,3.7742962893716983,0.29212134812623
7992.pgm,0.3,-0.7995949289050008,0.5182894568006133,27.25395643855117,255,22.0,0.0,4.011344400420344,0.2698627233215533
7992.pgm,0.5,-0.8006127223270618,0.5180077215608827,27.25473982059249,255,22.0,0.0,4.156836004890183,0.2573446859025561
7993.pgm,0.1,-0.7254438990035394,0.8321140853603674,34.78925040316344,174,23.0,24.28,3.1682058072560237,0.3317672203263018
7993.pgm,0.3,-0.725549590596188,0.8318921676922314,34.79070507159761,175,23.0,24.28,3.279268923400169,0.3185797568102629
7993.pgm,0.5,-0.7251639366834159,0.8318748281309452,34.79154447337842,175,23.0,24.28,3.348883908208993,0.310610079542575
7994.pgm,0.1,-0.2227393903032228,0.4787673855638528,37.35258894178208,243,48.0,33.5,2.885423126036128,0.3565506096606637
7994.pgm,0.3,-0.2226837001327579,0.478580847820747,37.35625664054707,243,48.0,33.5,3.0273995086542844,0.3416675354362636
7994.pgm,0.5,-0.2229821836993797,0.4784817662454349,37.36007187593776,243,48.0,33.5,3.1157699481025407,0.3325454060645754
7995.pgm,0.1,0.1917091871070617,0.8622722876989597,23.942247218579777,208,39.0,42.6,5.039245870134027,0.2000654726934795
7995.pgm,0.3,0.1915074361069479,0.861888545119693,23.94505775934635,208,39.0,42.6,5.058881566903213,0.1989387443247474
7995.pgm,0.5,0.1914216768669896,0.8621655855048336,23.946320668869333,208,39.0,42.6,5.07154853579304,0.1982774968713999
7996.pgm,0.1,1.940122666558259,1.393958483619043,24.17213418279569,169,37.0,40.34,5.018266381782329,0.1996985210256134
7996.pgm,0.3,1.9402336280679373,1.393764004549089,24.17449332749216,170,37.0,40.34,5.0260741771676125,0.1991615319197741
7996.pgm,0.5,1.9389420869310845,1.3932531688460612,24.176758586549013,171,37.0,40.34,5.029938524826084,0.1989257478903357
7997.pgm,0.1,4.935339150900721,1.6575621766677326,20.102835300144697,205,35.0,35.53,6.036869345200854,0.164648691471756
7997.pgm,0.3,4.934614331306846,1.657038375163672,20.10527723897303,207,35.0,35.53,6.046260616126809,0.1642574718024703
7997.pgm,0.5,4.93102341037172,1.6564831332563366,20.10872313340804,207,35.0,35.53,6.053282396407107,0.1639773143208465
7998.pgm,0.1,1.695695569132483,1.3736927467671696,24.68393691107036,166,37.0,41.7,4.902383551865611,0.2045570147560347
7998.pgm,0.3,1.6960127220314352,1.3734072379169249,24.686448335761764,165,37.0,41.7,4.910189259909779,0.2039760006563186
7998.pgm,0.5,1.6951782960224904,1.373154165788156,24.68781715566371,165,37.0,41.7,4.916966112529916,0.2034822433059878
7999.pgm,0.1,2.6857408968097864,1.5603642628307643,47.63026098391675,237,58.0,58.12,2.5091545528295263,0.4004882079299438
7999.pgm,0.3,2.68496554643583,1.5601381555992462,47.63103939563463,238,58.0,58.12,2.5136055220805136,0.3992474585435209
7999.pgm,0.5,2.685136125381793,1.5601420944915574,47.63005694951551,238,58.0,58.12,2.517132349363384,0.3981948670174223
8000.pgm,0.1,0.4606765450710104,1.02569485941402,28.493184994163705,173,40.0,43.7,4.220090724196003,0.236612084318405
8000.pgm,0.3,0.4604958842210678,1.0253975987074662,28.495218051861404,173,40.0,43.7,4.227325905218429,0.2359761349145984
8000.pgm,0.5,0.4605981763355347,1.0253345128824047,28.495561835578577,173,40.0,43.7,4.234705941228459,0.2352696641361294
8001.pgm,0.1,15.02419296142839,3.61343012863918,26.142113128476023,184,14.0,17.62,3.720466289851926,0.2974465028281105
8001.pgm,0.3,15.018078851330028,3.6122459985168,26.14567010119797,184,14.0,17.6,4.04920497871065,0.2698121395944597
8001.pgm,0.5,15.01012103327404,3.611053251602849,26.148063032495465,185,14.0,17.6,4.250218526706722,0.254251544343354
8002.pgm,0.1,9.977180002309806,2.927914804568481,38.63999669127355,251,29.0,34.16,2.680146716768803,0.4051655404847135
8002.pgm,0.3,9.975745551213723,2.9275813217295426,38.64027474642722,251,29.0,34.16,2.8411225200573837,0.3778339723799872
8002.pgm,0.5,9.974529250354085,2.9273879808948533,38.642716336219294,251,29.0,34.16,2.9414900104053205,0.3621456968335323
8003.pgm,0.1,-1.2863224650508316,0.3241516569357287,46.134374014558574,252,62.0,0.0,2.406025378668017,0.4301845081515801
8003.pgm,0.3,-1.2860290796671423,0.3241941821455966,46.13545171191388,253,62.0,0.0,2.4936948554353187,0.4150829148410938
8003.pgm,0.5,-1.2860666471860616,0.3241110053203781,46.13707737235778,253,62.0,0.0,2.5482700919492496,0.4061093915880763
8004.pgm,0.1,-1.207711038921482,0.3944684598267943,45.42410818352457,253,55.0,0.0,2.447031934080944,0.4247034100373231
8004.pgm,0.3,-1.2073847551482395,0.3945046658850969,45.4231409831324,253,55.0,0.0,2.532399066637812,0.4098041180735204
8004.pgm,0.5,-1.2072914164654476,0.3944149591970947,45.424974837204765,253,55.0,0.0,2.58430757708116,0.4009084159655061
8005.pgm,0.1,7.001319781455036,1.7245531828165193,16.798305096841357,255,11.0,0.0,5.910457195455016,0.187085478338531
8005.pgm,0.3,6.992196226945071,1.7229179381613011,16.804938947627846,255,11.0,0.0,6.384111749028823,0.1704784868658651
8005.pgm,0.5,6.971772455260547,1.7211375106166251,16.810992521079136,255,11.0,0.0,6.67158431268521,0.1611649394169799
8006.pgm,0.1,0.5974373868788914,1.252696875025948,67.17455573308308,255,33.0,0.0,1.680536208490245,0.6237505470441435
8006.pgm,0.3,0.5976236090847702,1.2527556882899649,67.17198460713267,255,33.0,0.0,1.7253723350156789,0.6031156305876516
8006.pgm,0.5,0.5978931541245607,1.252857470608741,67.17061574305329,255,33.0,0.0,1.7530992972844115,0.5907042982980062
8007.pgm,0.1,2.591240205635594,1.4281753426287382,48.54157561088029,255,56.0,0.0,2.3705233769168497,0.4343945266172972
8007.pgm,0.3,2.592628361666371,1.4284107421697652,48.544554426194864,255,56.0,0.0,2.41543833934894,0.4252846837385754
8007.pgm,0.5,2.595205881659832,1.4288726679329926,48.548433161349536,255,56.0,0.0,2.442965836184128,0.4197168948876267
8008.pgm,0.1,0.9439271037193496,0.5333434660064478,34.89991037543389,245,85.0,0.0,3.069836765260016,0.3513137600152087
8008.pgm,0.3,0.945466720409788,0.5335728407115152,34.90221528931201,245,85.0,0.0,3.213625340303301,0.3310923559833547
8008.pgm,0.5,0.9478166855741512,0.533823768848539,34.90334069582417,245,85.0,0.0,3.3042801072260093,0.3193805700221153
8009.pgm,0.1,-0.598660210582437,0.1112176920296104,29.751629856589062,245,73.0,65.9,3.60597717215907,0.2991809860945546
8009.pgm,0.3,-0.59830024779315,0.1112639462828056,29.753494200389863,245,73.0,65.9,3.7768506895496743,0.2816200339191238
8009.pgm,0.5,-0.597975342282326,0.1112111832018709,29.75549390729969,245,73.0,65.9,3.87978726480136,0.2718224132518577
8010.pgm,0.1,-0.9014160316842044,0.2338309027817544,33.95596036676847,179,82.0,75.8,3.14886084593425,0.3429770622056219
8010.pgm,0.3,-0.9010900700319024,0.2338392925330234,33.95688970798,178,82.0,75.8,3.300715621209027,0.3226561034371729
8010.pgm,0.5,-0.9010150762443624,0.2336949232876158,33.957859250659325,179,82.0,75.8,3.3943982523365044,0.311054695123968
8011.pgm,0.1,3.3105697028645027,2.0319918756554283,62.71693976528176,255,11.0,0.0,1.645297966764787,0.6451880962914958
8011.pgm,0.3,3.3123314275739224,2.032276159351799,62.72459477916719,255,11.0,0.0,1.7509541640812336,0.6045993776847478
8011.pgm,0.5,3.314680542470628,2.032656114924538,62.73328455762178,255,11.0,0.0,1.8151270139166715,0.581147164986981
8012.pgm,0.1,4.340526902622017,2.2238856068597044,57.510149913164256,251,22.0,0.0,1.915517959335001,0.5334149008931697
8012.pgm,0.3,4.344052215262484,2.2244119408323777,57.52166046975664,251,22.0,0.0,1.9944971247691132,0.5145267336389497
8012.pgm,0.5,4.347393418448643,2.2249060126409392,57.53212194326647,251,22.0,0.0,2.045640369306667,0.5018141877053295
8013.pgm,0.1,-0.7760708611865992,-0.1437737458364092,40.74657687673376,230,85.0,59.72,2.473216504215144,0.4538802224898132
8013.pgm,0.3,-0.7758710366455239,-0.1437518969610884,40.750267433667005,230,85.0,59.72,2.6438191554991284,0.413291001271162
8013.pgm,0.5,-0.7759778245607643,-0.1437342440924509,40.75145876289721,230,85.0,59.72,2.748914264377186,0.3908279241256754
8014.pgm,0.1,0.2280330676794264,0.857371449381991,54.426866800056416,255,65.0,0.0,2.085366530753552,0.4935440973833447
8014.pgm,0.3,0.2296333408918687,0.8577205270671983,54.429562934172594,255,65.0,0.0,2.1379798659932936,0.4799745486636015
8014.pgm,0.5,0.2310060896669807,0.8580303334033106,54.43248963331021,255,65.0,0.0,2.171174599331146,0.4718541094754153
8015.pgm,0.1,0.5596156673760673,1.1423428746889588,66.52452114116375,255,57.0,0.0,1.719643411782642,0.5940330538080992
8015.pgm,0.3,0.5607421738434812,1.1426468695992038,66.53031490423544,255,57.0,0.0,1.7534334688689723,0.5814359762505108
8015.pgm,0.5,0.5619831936799993,1.1430179621759604,66.53453327135834,255,57.0,0.0,1.7760263000256242,0.5729707461442864
8016.pgm,0.1,7.386398091471511,2.4724993771402533,36.05983995423894,255,37.0,0.0,2.884110229861903,0.3793711521112923
8016.pgm,0.3,7.387303273400423,2.472485263039217,36.06052410741234,255,37.0,0.0,3.048797328206167,0.3532330625125064
8016.pgm,0.5,7.3841943303236,2.471895025120982,36.05974703943494,255,37.0,0.0,3.1512279116480437,0.3379412628263054
8017.pgm,0.1,1.861106424201406,1.5590176604629504,44.681581025357,255,33.0,0.0,2.490911958810039,0.4168699998103589
8017.pgm,0.3,1.86112300263499,1.5589787282282834,44.68357155414432,255,33.0,0.0,2.5583606202382243,0.4029698384026203
8017.pgm,0.5,1.8608493198224216,1.558854799417814,44.68359441898254,255,33.0,0.0,2.600912771299428,0.3944395317888565
8018.pgm,0.1,0.0977636477572976,1.097280077850032,39.68548017208971,159,33.0,36.38,2.8497232699506725,0.355330245333332
8018.pgm,0.3,0.0975897123376361,1.097001976566628,39.68938598962933,159,33.0,36.38,2.9302993749062094,0.3488728406673386
8018.pgm,0.5,0.0975892043676474,1.0968031218028471,39.69273333998028,159,33.0,36.38,2.9812071146461854,0.3445535167391608
8019.pgm,0.1,1.0740572873611605,1.1717924618166375,40.674346626216376,220,52.0,49.12,2.695653366910865,0.3960637522081261
8019.pgm,0.3,1.074029050046544,1.1716813884615205,40.67673486654965,220,52.0,49.12,2.788212878993776,0.379465848280438
8019.pgm,0.5,1.0743851537601683,1.1717020378266183,40.67634136156986,220,52.0,49.12,2.8493460424640893,0.3688525549221326
8020.pgm,0.1,-0.8290429441854865,-0.6211250079072769,14.0154146120969,53,77.0,73.75,7.774621917984775,0.1374072053218457
8020.pgm,0.3,-0.8281746537625789,-0.6205944117968976,14.019152418419312,53,77.0,73.75,8.095751190202277,0.1303836167431595
8020.pgm,0.5,-0.827608636085615,-0.6202146025439146,14.022820302733283,53,77.0,73.75,8.28734756464568,0.1265205987445348
8021.pgm,0.1,-1.200263895421024,-0.4003786577976387,14.537400363765272,56,75.0,69.56,7.507799603563972,0.1423121128706964
8021.pgm,0.3,-1.199411857467342,-0.4003672247870242,14.541577153991526,57,75.0,69.56,7.812318397288937,0.1350601553405079
8021.pgm,0.5,-1.1982190685623562,-0.4006529008459363,14.543865077742655,56,75.0,69.56,7.992442557537832,0.1311305566022599
8022.pgm,0.1,-0.7091851985003679,-0.0026857556939803,32.238428578805234,150,70.0,59.5,3.786847540785612,0.2609269709639812
8022.pgm,0.3,-0.7090283829632997,-0.0027694329304571,32.24081560007778,151,70.0,59.28,3.7873295913556975,0.2608175052460907
8022.pgm,0.5,-0.7089825615738148,-0.0026669393015665,32.24283688300684,151,70.0,59.28,3.787065747051384,0.2608126880768023
8023.pgm,0.1,-1.2211285789691135,-0.0365289938705706,42.07715333244401,169,83.0,64.8,2.8759386288719875,0.3461171487052756
8023.pgm,0.3,-1.2209997464466298,-0.0365694390257607,42.07737634937632,169,83.0,64.8,2.883394526303196,0.3450434395698746
8023.pgm,0.5,-1.2207934000087657,-0.0366285670629825,42.07757024784596,168,83.0,64.8,2.888369846938146,0.3442615660627005
8024.pgm,0.1,-0.4038467266271079,-0.0966549023941375,28.604414326417967,145,72.0,65.9,4.275311052008926,0.2311168712119718
8024.pgm,0.3,-0.4035964688108491,-0.0964948747305842,28.605440791605837,145,72.0,65.9,4.275145806026635,0.2310933309429688
8024.pgm,0.5,-0.403712230347645,-0.0963261297026533,28.60646844791331,145,72.0,65.9,4.27486639588586,0.231053194675127
8025.pgm,0.1,-1.2313106878505695,-0.1790169945865652,41.01361464055275,187,87.0,63.84,2.9385826232531613,0.3378761131282282
8025.pgm,0.3,-1.2310730628142648,-0.1790628596544002,41.01401068034398,187,87.0,63.84,2.945687503212736,0.3368592406202667
8025.pgm,0.5,-1.2310405335309522,-0.1789911009246116,41.016647334611946,187,87.0,63.84,2.949741141242092,0.336306226350123
8026.pgm,0.1,-1.8212506038885856,0.0342665212356696,45.786479213290825,136,64.0,51.7,2.599002886811808,0.3882881987862619
8026.pgm,0.3,-1.8210237678223176,0.0342596238231369,45.78792516741088,137,64.0,51.7,2.6274250701942816,0.3829178211098168
8026.pgm,0.5,-1.8208521500292711,0.0343115576618392,45.78831697716385,137,64.0,51.7,2.645024444226374,0.3799773556353667
8027.pgm,0.1,2.277412844261727,1.847262118500956,72.29980667401033,255,37.0,0.0,1.6507192836169442,0.6083576027184338
8027.pgm,0.3,2.278588203518069,1.8476164529127503,72.32433619299482,255,37.0,0.0,1.6594066809070087,0.6044737853725396
8027.pgm,0.5,2.279630402461736,1.8479316032346824,72.34746450070003,255,37.0,0.0,1.6654783338966008,0.6018378744486859
8028.pgm,0.1,-1.7582560901205553,0.3352155051333391,64.18006685693173,172,29.0,36.16,1.8184628506720044,0.5606626416468271
8028.pgm,0.3,-1.75815203612689,0.3352237744806183,64.18183422717485,172,29.0,36.1,1.845651899810811,0.5501544574214511
8028.pgm,0.5,-1.7581041357477218,0.3352030087048483,64.18260059953828,172,29.0,36.1,1.861514431675713,0.5441490479824612
8029.pgm,0.1,-1.8147131594389427,0.2326447662881729,69.15044542481265,218,35.0,42.1,1.6882311311015294,0.603349095799238
8029.pgm,0.3,-1.814622452294609,0.2326551217301426,69.14985253843618,218,35.0,42.1,1.7132515759357163,0.5925625800484962
8029.pgm,0.5,-1.8145819318910203,0.2326435167479769,69.14828783162504,218,35.0,42.1,1.7293173098589774,0.5859982472632793
8030.pgm,0.1,-1.843995523675971,0.0920149363359995,80.41154160884815,235,59.0,57.44,1.4606170365141338,0.6925760257842197
8030.pgm,0.3,-1.843941672566317,0.0919886715992583,80.4114384715937,235,59.0,57.44,1.479910724621315,0.6823584581266455
8030.pgm,0.5,-1.8438895710049945,0.0919551697704816,80.41094569656912,234,59.0,57.44,1.4927744591873449,0.6751388336627991
8031.pgm,0.1,-1.858716162515016,-0.0123407329804922,83.89185000164133,223,119.0,71.75,1.385106025808264,0.7346290742222291
8031.pgm,0.3,-1.858665362775773,-0.0123173044340951,83.89285845722759,223,119.0,71.75,1.405915252494801,0.7212751559639857
8031.pgm,0.5,-1.858623712773614,-0.0123321022011348,83.89379860941165,223,119.0,71.75,1.4195502458835756,0.7127653059516421
8032.pgm,0.1,3.9074010528194494,1.7780873935861177,46.12752968756084,255,32.0,0.0,2.5772654360534832,0.3813021335585222
8032.pgm,0.3,3.905023778425148,1.7776862183389568,46.12707903501269,255,32.0,0.0,2.5780949021362867,0.3811326563754526
8032.pgm,0.5,3.902349440957343,1.777193775529388,46.12450991630101,255,32.0,0.0,2.5794025800920704,0.3807793737309262
8033.pgm,0.1,8.699724780525624,2.387180547255003,27.1256152596836,255,15.0,0.0,4.4472142820842215,0.2239993980885683
8033.pgm,0.3,8.69589797455748,2.3865398800754645,27.127251103702328,255,15.0,0.0,4.456339430536755,0.2233673789562942
8033.pgm,0.5,8.691275743407662,2.38585951511851,27.1275683218989,255,15.0,0.0,4.461683823047074,0.2230549838248698
8034.pgm,0.1,9.052434884023992,2.5104340075336933,29.59538416229616,255,16.0,0.0,4.067141111022087,0.2444082573733173
8034.pgm,0.3,9.05043723509319,2.5099839303702765,29.596440695391625,255,16.0,0.0,4.074826848580597,0.2437667272439142
8034.pgm,0.5,9.049104552939506,2.5097314353007496,29.596576511443804,255,16.0,0.0,4.079744473184147,0.2434312008890972
8035.pgm,0.1,2.8353854999311023,1.919010546272944,57.60488975430544,255,38.0,0.0,2.01081409017612,0.4774632412638329
8035.pgm,0.3,2.8351926596482717,1.918920685425335,57.60608234282302,255,38.0,0.0,2.011439240735606,0.4772940093499647
8035.pgm,0.5,2.8350517452227084,1.918835159549228,57.60756487594966,255,38.0,0.0,2.012005303104908,0.4771314942070238
8036.pgm,0.1,7.280747541738231,2.3455236275390714,48.01229527303012,255,7.0,0.0,2.332628242980252,0.4561192489799107
8036.pgm,0.3,7.276526845089569,2.3448625679894786,48.01102231328063,255,7.0,0.0,2.3911168433832817,0.4399702056546203
8036.pgm,0.5,7.271037665430105,2.34398672865532,48.00807991543444,255,7.0,0.0,2.429914142280826,0.4297931067788766
8037.pgm,0.1,-0.3135529264788008,1.0836458174404944,55.94462837364631,255,32.0,0.0,2.1455842712992617,0.4622989197133141
8037.pgm,0.3,-0.3135030336120894,1.0836000388059843,55.946653577554464,255,32.0,0.0,2.153730630806313,0.4602469964129823
8037.pgm,0.5,-0.3135651655732139,1.083495303445147,55.94636449668623,255,32.0,0.0,2.158707350698404,0.4593154989242433
8038.pgm,0.1,0.9432620095868152,1.4865234282652295,44.934907842836594,255,26.0,0.0,2.6701498963873664,0.3711161113237044
8038.pgm,0.3,0.9434508693590388,1.4864687314923566,44.93727368216104,255,26.0,0.0,2.679226687491802,0.3696787659048875
8038.pgm,0.5,0.9435034130340588,1.4863961924469091,44.93690470124595,255,26.0,0.0,2.6856240359938326,0.3687545272340349
8039.pgm,0.1,0.188708666774259,-0.7495395806272447,31.01816950059172,221,81.0,69.8,3.88228428199053,0.2617154485652582
8039.pgm,0.3,0.1881472542565481,-0.7492071057829484,31.018858513789645,221,81.0,69.8,3.902125654499247,0.2597478458117063
8039.pgm,0.5,0.1879596145775095,-0.7490253455726721,31.020123149786222,221,81.0,69.8,3.915899208273686,0.2584057579916845
8040.pgm,0.1,-1.5711109925566116,0.0431786827672708,57.76653963760848,255,74.0,0.0,1.998473989161209,0.5153871310696493
8040.pgm,0.3,-1.5710692590200672,0.0432194647762344,57.76483998270039,255,74.0,0.0,2.0376708977936087,0.5031572373207719
8040.pgm,0.5,-1.570976867944366,0.0432304417265903,57.76371986790329,255,74.0,0.0,2.0613268738703763,0.4964636291533931
8041.pgm,0.1,-1.2387552228843026,-0.6052619062110465,40.21007134149678,231,94.0,50.3,2.9073390735512423,0.3559848459533946
8041.pgm,0.3,-1.2385103996826037,-0.605239077072109,40.212366146039386,231,94.0,50.2,2.9442055844829658,0.3493278241667857
8041.pgm,0.5,-1.2385563174424654,-0.6051681909452074,40.21310311815833,231,94.0,50.2,2.9675895213370658,0.3452442143892125
8042.pgm,0.1,-0.6364529627840185,1.0021972278463958,50.97138548399344,255,30.0,0.0,2.3128222953764834,0.4404817592281066
8042.pgm,0.3,-0.6363455794986992,1.0021769499467874,50.97393016683509,255,30.0,0.0,2.3360516145752266,0.433949050487629
8042.pgm,0.5,-0.6363043546405187,1.0021591939963377,50.97478546552076,255,30.0,0.0,2.351869295957569,0.4298750736436569
8043.pgm,0.1,0.5130428076106597,1.451499731548141,56.80322866235629,193,20.0,25.6,2.102421082360506,0.4796588054574803
8043.pgm,0.3,0.5129362032759439,1.451424692762184,56.80593588552691,193,20.0,25.6,2.119494596279634,0.4757551179688991
8043.pgm,0.5,0.5129597856417423,1.4513705834562458,56.807049028778685,193,20.0,25.6,2.1311912231778978,0.4731038906543041
8044.pgm,0.1,0.6958667922957629,1.4798999001197102,66.84289086259635,236,28.0,35.38,1.768595229901725,0.5733496980208521
8044.pgm,0.3,0.6957254587899926,1.4797987969519937,66.84418854176913,236,28.0,35.38,1.7876004192442885,0.5673985682936799
8044.pgm,0.5,0.6958493051457655,1.4798059162823891,66.84496821242463,236,28.0,35.38,1.8007393619136016,0.5633736504096742
8045.pgm,0.1,2.1517194065998684,1.559197867336882,59.493020382052656,255,50.0,0.0,1.9841523028037755,0.5064588470556041
8045.pgm,0.3,2.15131001861287,1.5590685028639248,59.49412799381347,255,50.0,0.0,1.9929069973218132,0.5029082141543134
8045.pgm,0.5,2.1512675647927013,1.559008052471644,59.49402299754839,255,50.0,0.0,1.9988278312360976,0.5005676781187318
8046.pgm,0.1,5.299886760680886,2.319793868245472,47.92101514584201,255,17.0,0.0,2.130938692045218,0.5110215388917543
8046.pgm,0.3,5.301770097743313,2.319968694044569,47.9229233701202,255,17.0,0.0,2.2637843508890225,0.4775559864928679
8046.pgm,0.5,5.303084413899889,2.3200725733767333,47.92521679465287,255,17.0,0.0,2.3463442471529885,0.4575804759990739
8047.pgm,0.1,31.56200795515764,5.033318083846447,30.267984588501267,255,4.0,0.0,3.183312560959794,0.3394634047311947
8047.pgm,0.3,31.572576958119196,5.034072222057927,30.265516052294792,255,4.0,0.0,3.484863286199268,0.3086390712129763
8047.pgm,0.5,31.584159399009245,5.034916315856576,30.263290111829612,255,4.0,0.0,3.668274952815953,0.2917720473182723
8048.pgm,0.1,10.995780856830882,3.133213823615101,37.33401442432872,254,21.0,0.0,2.612788479075049,0.4257423963559358
8048.pgm,0.3,10.999506998737814,3.133363118540464,37.33631233933336,254,21.0,0.0,2.842565392341004,0.3854874039685723
8048.pgm,0.5,11.003812995565417,3.1335720437062045,37.34002374967574,254,21.0,0.0,2.9833580432135323,0.3628632127108211
8049.pgm,0.1,12.422454190418964,3.0195950865843555,32.74657586029829,255,21.0,0.0,3.1055395359070794,0.3480050957852483
8049.pgm,0.3,12.420032335920991,3.0191330111893597,32.747846962446175,255,21.0,0.0,3.322101208465765,0.3216391800462851
8049.pgm,0.5,12.421057244564802,3.019083543087787,32.74974863222782,255,21.0,0.0,3.450440733016172,0.3074440534155603
8050.pgm,0.1,-1.4651491363933786,-0.0512422935806042,64.37500004871619,202,112.0,72.6,1.7534836450208304,0.5956956017606242
8050.pgm,0.3,-1.465005819609678,-0.0513100591148027,64.37783500497962,203,112.0,72.6,1.80559739948706,0.5741675750724003
8050.pgm,0.5,-1.4649059124293866,-0.0514190777657038,64.38045206292358,203,112.0,72.3,1.8370871069208905,0.5623412420268789
8051.pgm,0.1,-0.5505177477517051,0.9220247313127516,65.24941157486263,250,75.0,0.0,1.6174616876452386,0.6747745950323508
8051.pgm,0.3,-0.5489424519564281,0.9224361897407386,65.26080812929355,251,75.0,0.0,1.699910331508364,0.6301669226946975
8051.pgm,0.5,-0.5476431154093757,0.9227849479456172,65.26893988346293,251,75.0,0.0,1.7504473178104245,0.6057289212878407
8052.pgm,0.1,0.0630616151333987,1.131853890243334,54.69288275749389,223,39.0,51.0,1.899260238975652,0.5781109940965266
8052.pgm,0.3,0.0629849791812704,1.1317271662910446,54.69531596237973,223,39.0,50.9,2.014823886239652,0.533817849929938
8052.pgm,0.5,0.0630039533060129,1.1316825835623632,54.69602406886752,223,39.0,50.9,2.0830514214875877,0.5104545533778165
8053.pgm,0.1,1.3143400638651537,1.4279104325234384,63.15644082149307,255,72.0,0.0,1.880330522746361,0.538538225799157
8053.pgm,0.3,1.3150720211885083,1.4280885069429643,63.161431113932,255,72.0,0.0,1.8884491380975703,0.5348150453186059
8053.pgm,0.5,1.315724055698376,1.4282558780756285,63.16850258750279,255,72.0,0.0,1.894114768307452,0.5321214335580898
8054.pgm,0.1,2.1243641627944454,1.557301996496475,33.665051270155764,215,31.0,31.36,3.4949622388906065,0.2923781065021182
8054.pgm,0.3,2.124254822620108,1.5571599029592096,33.667649088438665,215,31.0,31.36,3.5362391987226007,0.2882963065849433
8054.pgm,0.5,2.1243042300790966,1.557084391357867,33.669391345404115,214,31.0,31.36,3.562586359929868,0.2857754126553217
8055.pgm,0.1,2.437677903673496,1.6165379696061095,33.02585113492744,222,31.0,31.05,3.56741160035685,0.2866587066844826
8055.pgm,0.3,2.4371123375907717,1.6162971139291866,33.02692450634454,222,31.0,31.05,3.606862179438597,0.2826310270465895
8055.pgm,0.5,2.436926716318916,1.6161013232179324,33.02758469293419,223,31.0,31.05,3.632412164796807,0.2801935017449095
8056.pgm,0.1,1.1250430818421275,0.7359744214853384,44.18815652795758,255,96.0,0.0,2.784771008316389,0.3572292391418905
8056.pgm,0.3,1.1270187510724927,0.7364637619690318,44.191551753658906,255,96.0,0.0,2.784468784385813,0.3573163787095506
8056.pgm,0.5,1.1288852877998554,0.7366981117212741,44.19551552163961,255,96.0,0.0,2.7842261216286324,0.3573420604017198
8057.pgm,0.1,-1.3625389347300911,-0.1357094753790023,37.50908191002084,161,74.0,65.9,3.0543792333965403,0.3403286668519715
8057.pgm,0.3,-1.3623885988629667,-0.1356560381175033,37.51149560819096,161,74.0,65.9,3.121357547298153,0.3304293078024925
8057.pgm,0.5,-1.3621231320152876,-0.1356976908118699,37.51165127293488,161,74.0,65.9,3.1600690174182238,0.3252080668692034
8058.pgm,0.1,-0.6803068739892,0.1123816807585305,39.26590964231027,168,83.0,68.75,2.999900675025788,0.3422455319689387
8058.pgm,0.3,-0.6801675690914712,0.1126316865909018,39.26631862029976,169,83.0,68.75,3.032099255149422,0.3382531830309571
8058.pgm,0.5,-0.6800953241316643,0.1125445218306598,39.26817158959885,168,83.0,68.75,3.056608789663496,0.334583214479772
8059.pgm,0.1,20.65037270477357,3.851836238204017,24.465533529887107,255,22.0,0.0,4.858636543424917,0.2084410979339643
8059.pgm,0.3,20.63706173421056,3.850576457138985,24.467847868564736,255,22.0,0.0,4.901074305687103,0.2061115013415724
8059.pgm,0.5,20.62593446943529,3.8493728048534654,24.4711309693868,255,22.0,0.0,4.928466251505166,0.2045452459661713
8060.pgm,0.1,25.31489691755762,4.232299831646914,23.445778808069395,255,18.0,0.0,5.116163239731288,0.1962321274809133
8060.pgm,0.3,25.297142305003003,4.230569368747199,23.44697878982555,255,18.0,0.0,5.152062618149406,0.1945955677877979
8060.pgm,0.5,25.28479658575514,4.229476772765021,23.450419775105853,255,18.0,0.0,5.173240808022349,0.1937479384576927
8061.pgm,0.1,-0.0569476445391954,1.2751448365775535,71.60817675127922,255,30.0,0.0,1.657678390401201,0.616720204832438
8061.pgm,0.3,-0.0570596206283111,1.2750711370668195,71.6084456931396,255,30.0,0.0,1.6711468195549946,0.6083413309438339
8061.pgm,0.5,-0.0571665288332945,1.2750077434063405,71.6087975100912,255,30.0,0.0,1.6805817457251295,0.6027570653463227
8062.pgm,0.1,-1.2374782927636887,0.4685032018562364,65.10650912818045,255,68.0,0.0,1.871401426147557,0.5337684251470041
8062.pgm,0.3,-1.237464051964008,0.468447297262873,65.10730732850945,255,68.0,0.0,1.8743362651749176,0.5325242345091611
8062.pgm,0.5,-1.2373850195864746,0.4684215530962659,65.10863445237615,255,68.0,0.0,1.8755125132602477,0.5322082695583487
8063.pgm,0.1,1.8365429048765352,1.245059570909133,49.09844813941919,255,70.0,0.0,2.4395948551067885,0.3985124497501107
8063.pgm,0.3,1.8364370109306165,1.2449836296226782,49.09982207216103,255,70.0,0.0,2.439966189912718,0.3983751567931713
8063.pgm,0.5,1.8355363903518052,1.2446881667443517,49.099849267378616,255,70.0,0.0,2.4404904329983554,0.3982052147403475
8064.pgm,0.1,1.538581564545285,1.391766026022622,53.09518931351309,255,49.0,0.0,2.2602043167742183,0.4334813236013012
